Bedroom,Bathroom,Property Size,# of Floors,Total Units,Parking Lot,Property Age,Tenure Type Encoded,Property Type Encoded,Land Title Encoded,Transit Zone,Facility Count,Facility Tier,State_Kedah,State_Kelantan,State_Kuala Lumpur,State_Melaka,State_Negeri Sembilan,State_Other,State_Pahang,State_Penang,State_Perak,State_Putrajaya,State_Sabah,State_Sarawak,State_Selangor,State_Terengganu,price
3.0,2.0,750.0,18.0,200.0,1.0,20.0,0,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,265000.0
3.0,2.0,929.0,20.0,462.0,2.0,12.0,1,0,2,0,10,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,315000.0
3.0,2.0,819.0,44.0,2136.0,1.0,5.0,0,5,2,1,7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,428000.0
3.0,2.0,830.0,21.0,462.0,1.0,22.0,0,1,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,209999.0
4.0,2.0,1260.0,5.0,462.0,1.0,12.0,1,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,249999.0
4.0,2.0,920.0,10.0,372.0,1.0,12.0,1,0,1,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,325000.0
2.0,2.0,701.0,26.0,324.0,1.0,6.0,0,5,2,0,5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,868000.0
1.0,1.0,552.0,20.0,462.0,1.0,12.0,0,5,2,0,7,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,708000.0
2.0,2.0,900.0,20.0,109.0,1.0,12.0,0,1,2,0,12,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,369000.0
3.0,2.0,990.0,20.0,462.0,1.0,12.0,0,0,1,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,290000.0
1.0,1.0,680.0,20.0,462.0,1.0,12.0,1,5,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,259000.0
4.0,3.0,1661.0,41.0,192.0,2.0,15.0,1,1,2,1,7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1150000.0
3.0,2.0,1050.0,4.0,462.0,1.0,12.0,1,5,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,335000.0
3.0,2.0,1100.0,9.0,462.0,1.0,12.0,1,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,280000.0
3.0,2.0,926.0,20.0,462.0,1.0,12.0,0,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,340000.0
3.0,2.0,842.0,19.0,408.0,1.0,8.0,0,5,1,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,270000.0
4.0,3.0,1238.0,35.0,849.0,2.0,8.0,1,5,1,0,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,381000.0
3.0,2.0,998.0,8.0,400.0,1.0,21.0,0,1,1,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,390000.0
3.0,2.0,945.0,5.0,462.0,1.0,12.0,0,0,1,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,250000.0
3.0,2.0,1128.0,8.0,462.0,1.0,12.0,1,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,275000.0
3.0,2.0,960.0,8.0,462.0,1.0,12.0,1,1,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,309000.0
3.0,2.0,990.0,14.0,454.0,1.0,19.0,0,1,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,250000.0
3.0,2.0,1012.0,23.0,744.0,2.0,12.0,1,5,2,1,10,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,320000.0
2.0,2.0,527.0,20.0,462.0,1.0,12.0,0,3,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,135000.0
3.0,2.0,720.0,20.0,462.0,1.0,12.0,0,0,1,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,160000.0
3.0,2.0,753.0,20.0,462.0,1.0,12.0,0,1,1,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,300000.0
3.0,2.0,650.0,5.0,462.0,1.0,12.0,0,3,1,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,110000.0
3.0,2.0,1450.0,15.0,200.0,1.0,39.0,1,1,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,380000.0
3.0,2.0,850.0,20.0,462.0,1.0,12.0,1,0,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,210000.0
3.0,2.0,991.0,20.0,704.0,1.0,16.0,0,1,1,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,340000.0
3.0,2.0,900.0,20.0,462.0,2.0,12.0,1,0,2,1,13,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,345000.0
3.0,2.0,1173.0,15.0,462.0,1.0,12.0,0,1,1,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,355000.0
3.0,2.0,750.0,20.0,462.0,1.0,12.0,0,0,1,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,265000.0
3.0,2.0,753.0,20.0,462.0,1.0,12.0,0,3,2,0,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,180000.0
4.0,3.0,1547.0,14.0,462.0,1.0,12.0,1,1,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,710000.0
3.0,2.0,1200.0,20.0,462.0,1.0,12.0,1,1,2,0,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,380000.0
4.0,2.0,1001.0,4.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,250000.0
3.0,2.0,850.0,4.0,348.0,1.0,12.0,1,3,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,155000.0
3.0,2.0,700.0,20.0,462.0,1.0,12.0,1,3,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,79000.0
3.0,2.0,1431.0,15.0,200.0,1.0,39.0,1,1,2,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,360000.0
3.0,2.0,850.0,8.0,462.0,1.0,26.0,0,1,1,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,260000.0
3.0,2.0,667.0,20.0,462.0,1.0,12.0,0,0,1,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,175000.0
3.0,3.0,1711.0,30.0,384.0,2.0,19.0,0,1,2,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,715000.0
3.0,2.0,1003.0,15.0,462.0,1.0,20.0,0,1,1,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,410000.0
3.0,3.0,1300.0,19.0,706.0,1.0,16.0,1,1,2,0,11,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,470000.0
3.0,2.0,1003.0,15.0,462.0,1.0,20.0,0,1,1,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,410000.0
3.0,2.0,1210.0,21.0,482.0,2.0,10.0,0,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,390000.0
3.0,2.0,910.0,20.0,462.0,1.0,12.0,0,0,1,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,260000.0
3.0,2.0,750.0,5.0,462.0,1.0,12.0,0,3,1,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,213000.0
3.0,2.0,753.0,20.0,462.0,1.0,12.0,1,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,240000.0
3.0,2.0,1054.0,20.0,300.0,2.0,13.0,1,1,2,1,12,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,295000.0
2.0,2.0,1411.0,27.0,176.0,1.0,13.0,1,1,2,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,888000.0
3.0,2.0,856.0,5.0,462.0,1.0,12.0,0,0,1,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,265000.0
3.0,2.0,700.0,20.0,462.0,1.0,12.0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,190000.0
3.0,2.0,912.0,38.0,1112.0,1.0,22.0,1,0,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,258000.0
3.0,2.0,842.0,19.0,408.0,1.0,8.0,0,5,1,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,249000.0
4.0,6.0,1853.0,36.0,245.0,2.0,13.0,1,1,2,1,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2300000.0
3.0,2.0,791.0,20.0,462.0,1.0,12.0,1,0,1,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,220000.0
2.0,2.0,1055.0,40.0,1360.0,1.0,9.0,0,5,2,0,9,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,500000.0
3.0,2.0,778.0,7.0,1274.0,1.0,21.0,0,0,1,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,205000.0
3.0,2.0,1023.0,20.0,462.0,1.0,12.0,1,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,358000.0
3.0,2.0,950.0,20.0,462.0,1.0,12.0,1,1,2,0,9,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,250000.0
3.0,2.0,750.0,20.0,462.0,1.0,12.0,0,0,1,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,255000.0
2.0,1.0,410.0,20.0,462.0,1.0,12.0,0,0,2,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,230000.0
3.0,2.0,818.0,11.0,708.0,1.0,12.0,0,0,2,0,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,220000.0
3.0,2.0,1001.0,4.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,210000.0
3.0,2.0,947.0,20.0,462.0,1.0,12.0,0,5,2,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,350000.0
2.0,1.0,560.0,20.0,462.0,1.0,12.0,1,6,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,250000.0
3.0,1.0,650.0,20.0,462.0,1.0,12.0,0,3,2,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,135000.0
2.0,1.0,624.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,125000.0
2.0,2.0,841.0,4.0,99.0,1.0,12.0,1,0,2,0,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,340000.0
2.0,2.0,841.0,4.0,99.0,1.0,12.0,1,0,2,0,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,350000.0
2.0,1.0,624.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,138000.0
2.0,2.0,921.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,390000.0
2.0,2.0,640.0,20.0,462.0,1.0,12.0,0,0,1,0,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,290000.0
3.0,2.0,1475.0,20.0,462.0,2.0,12.0,0,1,2,0,8,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,700000.0
2.0,2.0,1077.0,8.0,89.0,2.0,12.0,0,0,2,0,10,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,580000.0
2.0,2.0,1077.0,8.0,89.0,2.0,12.0,0,0,2,0,10,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,600000.0
2.0,2.0,948.0,20.0,462.0,1.0,12.0,0,1,2,0,5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,688000.0
3.0,2.0,1316.0,20.0,462.0,1.0,12.0,0,1,2,0,6,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,380000.0
3.0,2.0,1085.0,20.0,462.0,1.0,12.0,0,0,2,0,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,220000.0
2.0,1.0,660.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,168000.0
3.0,2.0,818.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,275000.0
3.0,2.0,802.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,325000.0
3.0,2.0,806.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300000.0
3.0,3.0,1087.0,12.0,200.0,2.0,12.0,0,0,2,0,6,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,550000.0
3.0,2.0,929.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,188000.0
3.0,2.0,1300.0,4.0,462.0,2.0,12.0,0,0,2,0,5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,540000.0
3.0,2.0,1399.0,20.0,462.0,1.0,12.0,0,0,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,480000.0
2.0,1.0,450.0,20.0,462.0,1.0,12.0,0,3,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,78000.0
3.0,2.0,806.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,280000.0
3.0,2.0,657.0,20.0,462.0,1.0,12.0,0,3,1,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,220000.0
3.0,2.0,1680.0,20.0,462.0,1.0,12.0,0,0,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,430000.0
3.0,2.0,700.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,188000.0
4.0,3.0,1257.0,12.0,200.0,2.0,12.0,0,0,2,0,12,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,600000.0
3.0,2.0,806.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,270000.0
2.0,1.0,1226.0,20.0,462.0,1.0,12.0,0,5,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,390000.0
2.0,1.0,660.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,158000.0
3.0,3.0,2400.0,26.0,156.0,2.0,32.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,950000.0
3.0,2.0,1195.0,18.0,500.0,1.0,30.0,1,1,2,1,7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,365000.0
3.0,2.0,909.0,17.0,1128.0,1.0,21.0,0,1,1,1,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,330000.0
3.0,2.0,1288.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,350000.0
3.0,2.0,830.0,20.0,462.0,1.0,12.0,0,0,1,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,330000.0
2.0,1.0,530.0,20.0,462.0,1.0,12.0,0,3,1,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,185000.0
3.0,2.0,850.0,20.0,462.0,1.0,12.0,0,0,1,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,240000.0
3.0,2.0,1646.0,44.0,378.0,2.0,8.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1100000.0
3.0,2.0,1288.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,310000.0
3.0,2.0,650.0,5.0,462.0,1.0,12.0,1,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,170000.0
4.0,2.0,1142.0,24.0,900.0,1.0,11.0,0,1,2,1,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,430000.0
1.0,1.0,548.0,20.0,462.0,1.0,12.0,0,5,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,165000.0
2.0,2.0,810.0,25.0,2003.0,1.0,7.0,1,5,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,298000.0
3.0,2.0,1600.0,20.0,462.0,1.0,12.0,0,0,2,0,4,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,480000.0
3.0,2.0,632.0,4.0,462.0,1.0,12.0,0,0,2,0,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,250000.0
2.0,2.0,726.0,11.0,1240.0,1.0,26.0,1,1,1,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,270000.0
3.0,2.0,1600.0,20.0,462.0,1.0,12.0,0,0,2,0,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,500000.0
3.0,2.0,850.0,20.0,478.0,2.0,4.0,0,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,690000.0
3.0,2.0,1055.0,5.0,462.0,1.0,12.0,0,0,1,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,380000.0
3.0,2.0,915.0,4.0,462.0,1.0,35.0,1,1,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,400000.0
3.0,2.0,941.0,8.0,462.0,1.0,12.0,0,0,1,1,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,250000.0
1.0,1.0,500.0,20.0,259.0,1.0,12.0,1,1,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,185000.0
3.0,2.0,720.0,20.0,462.0,1.0,35.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,230000.0
3.0,2.0,850.0,20.0,462.0,1.0,12.0,0,0,1,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,198000.0
3.0,2.0,830.0,10.0,462.0,1.0,12.0,0,0,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,280000.0
3.0,2.0,893.0,20.0,462.0,1.0,12.0,0,0,2,0,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,370000.0
2.0,2.0,855.0,9.0,672.0,1.0,21.0,0,1,2,1,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,255000.0
3.0,2.0,800.0,4.0,75.0,2.0,12.0,1,0,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,220000.0
3.0,1.0,678.0,20.0,462.0,1.0,12.0,1,3,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,188000.0
4.0,2.0,965.0,14.0,336.0,2.0,16.0,1,1,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,285000.0
5.0,3.0,1550.0,20.0,122.0,1.0,11.0,0,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,420000.0
3.0,2.0,1000.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,230000.0
3.0,2.0,1043.0,15.0,900.0,1.0,28.0,1,0,2,1,7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,390000.0
3.0,2.0,920.0,15.0,690.0,2.0,27.0,0,1,2,1,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,330000.0
5.0,4.0,2747.0600000000027,18.0,522.0,2.0,18.0,0,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1028000.0
3.0,3.0,1038.0,20.0,630.0,1.0,4.0,0,5,2,0,14,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,600000.0
3.0,2.0,750.0,5.0,462.0,1.0,12.0,0,3,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,225000.0
3.0,2.0,950.0,20.0,462.0,1.0,12.0,1,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,199000.0
3.0,4.0,1281.0,22.0,470.0,1.0,12.0,0,1,1,1,7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,650000.0
3.0,2.0,1540.0,16.0,462.0,2.0,12.0,0,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,868000.0
