Bedroom,Bathroom,Property Size,# of Floors,Total Units,Parking Lot,Property Age,Tenure Type Encoded,Property Type Encoded,Land Title Encoded,Transit Zone,Facility Count,Facility Tier,State_Kedah,State_Kelantan,State_Kuala Lumpur,State_Melaka,State_Negeri Sembilan,State_Other,State_Pahang,State_Penang,State_Perak,State_Putrajaya,State_Sabah,State_Sarawak,State_Selangor,State_Terengganu
3.0,2.0,678.0,20.0,462.0,1.0,12.0,1,0,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,1.0,560.0,20.0,462.0,1.0,12.0,1,1,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1424.0,33.0,550.0,3.0,5.0,1,1,2,0,11,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,3.0,1405.0,15.0,192.0,1.0,12.0,1,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,973.0,20.0,352.0,1.0,11.0,0,1,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,743.0,13.0,462.0,1.0,17.0,0,0,1,0,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,828.0,20.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3.0,3.0,1668.0,20.0,462.0,2.0,12.0,1,1,2,0,11,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,650.0,5.0,462.0,1.0,12.0,0,3,1,1,12,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,1.0,560.0,20.0,462.0,1.0,12.0,0,3,2,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.0,2.0,700.0,30.0,462.0,2.0,12.0,1,0,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,3.0,1650.0,16.0,470.0,2.0,12.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,613.0,20.0,462.0,1.0,12.0,0,3,1,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,800.0,13.0,462.0,1.0,12.0,0,1,2,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,3.0,1300.0,44.0,684.0,3.0,3.0,1,5,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,833.0,24.0,299.0,1.0,19.0,0,0,1,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,2.0,1650.0,24.0,234.0,2.0,12.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,650.0,20.0,462.0,1.0,12.0,1,3,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,700.0,20.0,462.0,1.0,20.0,1,0,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1050.0,14.0,462.0,1.0,33.0,1,0,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,850.0,20.0,635.0,2.0,7.0,1,0,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1246.0,24.0,1235.0,2.0,5.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,2.0,1335.0,17.0,950.0,1.0,20.0,1,1,2,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1080.0,4.0,1.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,850.0,20.0,462.0,1.0,12.0,0,0,1,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1300.0,19.0,114.0,2.0,11.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1050.0,20.0,462.0,1.0,12.0,1,3,1,1,12,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1009.0,36.0,1338.0,2.0,9.0,0,5,2,1,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1009.0,36.0,1338.0,2.0,9.0,0,5,2,1,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1302.0,20.0,350.0,2.0,14.0,1,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1150.0,20.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1100.0,12.0,462.0,1.0,12.0,0,1,2,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,811.0,20.0,462.0,1.0,12.0,0,0,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,800.0,45.0,1168.0,2.0,8.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1007.0,20.0,462.0,1.0,12.0,0,0,1,0,5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.0,1.0,600.0,20.0,462.0,1.0,12.0,0,3,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,650.0,20.0,462.0,1.0,12.0,0,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1200.0,20.0,462.0,2.0,12.0,0,1,1,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,4.0,2747.0600000000027,20.0,462.0,2.0,12.0,1,0,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.0,1.0,494.0,20.0,462.0,1.0,12.0,1,0,2,0,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,1.0,789.0,10.0,320.0,1.0,12.0,0,0,1,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,900.0,20.0,462.0,1.0,12.0,1,0,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,1.0,600.0,20.0,462.0,1.0,12.0,0,3,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,2.0,1331.0,17.0,475.0,1.0,13.0,1,1,2,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1345.0,17.0,91.0,3.0,10.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.0,4.0,1830.0,31.0,621.0,2.0,9.0,1,1,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,3.0,1645.0,10.0,733.0,2.0,20.0,0,1,1,1,13,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,2.0,841.0,4.0,99.0,1.0,12.0,1,0,2,0,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3.0,2.0,850.0,8.0,462.0,1.0,26.0,1,0,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,900.0,4.0,462.0,1.0,12.0,0,0,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4.0,2.0,965.0,14.0,336.0,1.0,16.0,1,1,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,1.0,700.0,23.0,2115.0,1.0,23.0,1,3,2,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,3.0,1600.0,22.0,816.0,2.0,19.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,3.0,1302.0,20.0,396.0,2.0,19.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,700.0,5.0,462.0,1.0,12.0,0,0,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0,1.0,295.0,20.0,1737.0,1.0,12.0,1,5,2,0,10,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,760.0,20.0,462.0,1.0,12.0,0,0,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,750.0,20.0,462.0,1.0,12.0,1,3,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1040.0,28.0,700.0,2.0,10.0,0,5,2,1,7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,870.0,20.0,462.0,1.0,12.0,0,0,2,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,850.0,9.0,462.0,1.0,12.0,0,0,2,1,12,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,650.0,20.0,462.0,1.0,12.0,0,0,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,1.0,750.0,20.0,462.0,1.0,12.0,1,0,2,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1372.0,14.0,539.0,2.0,11.0,1,1,2,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,2.0,1390.0,21.0,460.0,2.0,12.0,1,5,2,0,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,819.0,44.0,2136.0,1.0,5.0,0,5,2,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,997.0,14.0,528.0,1.0,29.0,0,0,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1052.0,20.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,2.0,550.0,20.0,462.0,1.0,12.0,0,3,2,0,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1100.0,17.0,462.0,1.0,12.0,1,1,2,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.0,2.0,810.0,25.0,2003.0,1.0,7.0,1,5,2,0,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1050.0,4.0,462.0,1.0,12.0,1,5,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1232.0,22.0,768.0,1.0,12.0,0,1,2,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1035.0,25.0,1255.0,1.0,8.0,1,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,1.0,410.0,20.0,462.0,1.0,12.0,0,0,2,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.0,3.0,1453.0,9.0,208.0,2.0,28.0,1,1,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1110.0,20.0,462.0,2.0,12.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,1.0,742.0,11.0,462.0,1.0,12.0,1,0,2,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,850.0,21.0,406.0,1.0,28.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,2.0,1396.0,8.0,414.0,2.0,12.0,1,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,2.0,1411.0,27.0,176.0,1.0,13.0,1,1,2,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,750.0,20.0,462.0,1.0,12.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2.0,2.0,800.0,33.0,490.0,1.0,6.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,700.0,8.0,68.0,1.0,29.0,1,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,2.0,1143.0,20.0,664.0,2.0,15.0,0,1,2,1,13,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0,1.0,541.0,15.0,760.0,1.0,7.0,1,5,2,0,8,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3.0,2.0,720.0,20.0,462.0,1.0,12.0,0,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,3.0,1701.0,7.0,297.0,3.0,12.0,1,1,2,0,13,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1100.0,14.0,96.0,1.0,29.0,1,1,2,0,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,800.0,20.0,462.0,1.0,12.0,0,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,969.0,18.0,332.0,1.0,22.0,1,0,2,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,751.0,5.0,462.0,1.0,23.0,0,0,1,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,870.0,29.0,391.0,1.0,10.0,0,5,2,0,9,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.0,2.0,1492.0,37.0,299.0,2.0,9.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,720.0,20.0,462.0,1.0,12.0,1,0,2,0,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.0,5.0,2747.0600000000027,20.0,391.0,3.0,14.0,0,1,1,1,13,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,700.0,14.0,462.0,1.0,12.0,1,1,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,850.0,12.0,1012.0,1.0,12.0,0,0,2,0,8,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.0,1.0,687.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3.0,2.0,868.0,20.0,300.0,1.0,16.0,0,0,1,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,800.0,6.0,672.0,1.0,32.0,0,0,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2.0,1.0,560.0,20.0,462.0,1.0,12.0,1,6,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,2.0,1474.0,23.0,173.0,1.0,22.0,0,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,700.0,17.0,3.0,1.0,34.0,0,0,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,1.0,540.0,20.0,462.0,1.0,12.0,0,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,2.0,1389.0,22.0,800.0,1.0,18.0,0,1,1,1,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1053.0,5.0,469.0,2.0,10.0,1,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,2.0,915.0,4.0,462.0,1.0,35.0,1,1,2,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0,1.0,500.0,29.0,372.0,1.0,13.0,1,1,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,1.0,712.0,20.0,462.0,1.0,12.0,0,0,2,0,4,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.0,4.0,1281.0,22.0,470.0,1.0,12.0,0,1,1,1,7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.0,1.0,1008.0,20.0,462.0,1.0,12.0,1,5,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1100.0,20.0,109.0,1.0,12.0,0,1,2,0,9,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.0,2.0,1100.0,30.0,462.0,3.0,13.0,1,5,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,5.0,2747.0600000000027,4.0,128.0,2.0,12.0,0,1,2,0,7,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.0,3.0,1300.0,20.0,462.0,1.0,12.0,0,1,2,0,9,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.0,1.0,551.0,20.0,462.0,1.0,12.0,0,3,2,0,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.0,2.0,700.0,25.0,462.0,1.0,12.0,0,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,750.0,5.0,112.0,1.0,12.0,0,0,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0,1.0,450.0,20.0,462.0,1.0,12.0,0,5,2,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1200.0,20.0,450.0,2.0,4.0,1,1,2,0,12,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,710.0,18.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,700.0,20.0,462.0,1.0,12.0,1,3,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1.0,1.0,635.0,20.0,462.0,1.0,20.0,1,1,2,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,900.0,29.0,274.0,1.0,22.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,753.0,20.0,462.0,1.0,12.0,1,0,1,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,800.0,18.0,182.0,1.0,20.0,1,0,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1210.0,21.0,482.0,2.0,10.0,0,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,775.0,7.0,462.0,1.0,12.0,0,0,2,0,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1161.0,10.0,396.0,2.0,19.0,1,1,1,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,3.0,1421.0,20.0,376.0,2.0,19.0,1,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,829.0,20.0,462.0,1.0,12.0,1,0,2,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.0,1.0,467.0,43.0,956.0,1.0,12.0,1,6,1,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1275.0,31.0,476.0,2.0,9.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,830.0,21.0,462.0,1.0,22.0,0,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1115.0,25.0,419.0,2.0,9.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1047.0,33.0,1106.0,2.0,7.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,3.0,1450.0,20.0,252.0,2.0,10.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1009.0,15.0,464.0,2.0,20.0,1,0,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,1.0,760.0,24.0,1235.0,2.0,5.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,906.0,21.0,462.0,1.0,12.0,0,0,2,0,6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,4.0,2747.0600000000027,18.0,522.0,2.0,18.0,0,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,3.0,1200.0,20.0,462.0,2.0,12.0,1,1,2,1,14,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3.0,2.0,798.0,20.0,462.0,1.0,12.0,0,0,1,0,5,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3.0,2.0,1100.0,19.0,462.0,2.0,12.0,1,1,2,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,950.0,15.0,462.0,1.0,12.0,0,0,1,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
